epoch,h2o/exploit_coeff,h2o/sqrt_IS_ratio,h2o/mean_real_rewards,h2o/mean_sim_rewards,h2o/max_sim_rewards,h2o/log_pi,h2o/policy_loss,h2o/real_qf1_loss,h2o/real_qf2_loss,h2o/sim_qf1_loss,h2o/sim_qf2_loss,h2o/alpha_loss,h2o/alpha,h2o/average_real_qf1,h2o/average_real_qf2,h2o/average_sim_qf1,h2o/average_sim_qf2,h2o/average_real_explore_target_q,h2o/average_sim_explore_target_q,h2o/average_real_exploit_target_q,h2o/average_sim_exploit_target_q,h2o/average_real_explore_td_target,h2o/average_real_exploit_td_target,h2o/average_sim_explore_td_target,h2o/average_sim_exploit_td_target,h2o/average_blended_real_td_target,h2o/average_blended_sim_td_target,h2o/total_steps,h2o/dsa_train_loss,h2o/dsas_train_loss,h2o/vf_loss,h2o/df_vf_pred,h2o/df_qf_target_pred,h2o/df_vf_error,eval_dsa_loss,eval_dsas_loss,average_return,average_traj_length,rollout_time,train_time,eval_time,epoch_time
0,0.5,"tensor(0.2530, device='cuda:0')","tensor(2.9225, device='cuda:0')","tensor(-0.0221, device='cuda:0')","tensor(0.8461, device='cuda:0')",-3.9991393089294434,-15.655467987060547,1.9400017261505127,2.025770425796509,0.057138536125421524,0.052785810083150864,-3.0342183113098145,0.7382683157920837,20.26584815979004,20.342918395996094,5.714738845825195,5.696996688842773,19.101806640625,7.782325744628906,19.272010803222656,4.138225078582764,21.83324432373047,19.272010803222656,7.682373046875,4.138225078582764,20.552627563476562,5.910299301147461,1000,0.0734429806470871,0.010570963844656944,0.07940632104873657,16.40987205505371,16.381912231445312,-0.02796087972819805,0.07255876064300537,0.012691919691860676,-12.901309,1000.0,2.754432439804077,20.12238359451294,6.394692659378052,29.27150869369507
1,0.5,"tensor(0.3593, device='cuda:0')","tensor(3.0912, device='cuda:0')","tensor(-0.0519, device='cuda:0')","tensor(1.2044, device='cuda:0')",-3.6473536491394043,-25.737255096435547,4.704311370849609,5.088100433349609,0.47063249349594116,0.4681917428970337,-5.787269115447998,0.5488766431808472,37.287906646728516,37.40061950683594,10.487041473388672,10.556989669799805,35.87183380126953,11.688477516174316,37.11528015136719,9.125557899475098,38.604331970214844,37.11528015136719,11.519649505615234,9.125557899475098,37.859806060791016,10.322603225708008,2000,0.08234652876853943,0.03836340457201004,0.27244582772254944,34.354652404785156,34.096839904785156,-0.25781580805778503,0.07255876064300537,0.012691919691860676,-12.901309,1000.0,1.4392552375793457,20.241713047027588,1.0013580322265625e-05,21.680978298187256
2,0.5,"tensor(0.4839, device='cuda:0')","tensor(3.2396, device='cuda:0')","tensor(-0.2095, device='cuda:0')","tensor(0.9351, device='cuda:0')",-2.49495792388916,-34.017696380615234,4.7667412757873535,4.740581035614014,1.4401850700378418,1.7259029150009155,-7.515893936157227,0.4128183424472809,52.70314025878906,52.86506271362305,12.414922714233398,12.583220481872559,51.01935958862305,14.112743377685547,52.64189529418945,11.344711303710938,53.74873352050781,52.64189529418945,13.762084007263184,11.344711303710938,53.195316314697266,12.553397178649902,3000,0.13650323450565338,0.09289734065532684,0.424896240234375,49.92152404785156,49.93457794189453,0.013049814850091934,0.07255876064300537,0.012691919691860676,-12.901309,1000.0,1.2478759288787842,20.37772798538208,9.059906005859375e-06,21.62561297416687
3,0.5,"tensor(0.5220, device='cuda:0')","tensor(3.0539, device='cuda:0')","tensor(-0.2681, device='cuda:0')","tensor(0.8342, device='cuda:0')",-1.2922086715698242,-41.15496826171875,11.820548057556152,11.515012741088867,1.363842248916626,1.32162344455719,-8.412765502929688,0.3154784142971039,65.70513916015625,65.71366882324219,14.243263244628906,14.325695991516113,63.025123596191406,15.183796882629395,63.95207214355469,12.335663795471191,65.44879913330078,63.95207214355469,14.763832092285156,12.335663795471191,64.700439453125,13.549747467041016,4000,0.16367748379707336,0.11345897614955902,0.8416292667388916,61.870853424072266,62.555335998535156,0.6844825744628906,0.07255876064300537,0.012691919691860676,-12.901309,1000.0,1.2735061645507812,23.454097986221313,1.049041748046875e-05,24.727614641189575
4,0.5,"tensor(0.5070, device='cuda:0')","tensor(3.3756, device='cuda:0')","tensor(-0.0986, device='cuda:0')","tensor(1.2642, device='cuda:0')",0.7123717069625854,-50.66355895996094,9.61931037902832,11.2300386428833,1.506962537765503,1.4879169464111328,-7.401822090148926,0.24663695693016052,82.35198211669922,82.1025161743164,16.218952178955078,16.510622024536133,80.56117248535156,17.75961685180664,81.69001770019531,15.067093849182129,83.13111877441406,81.69001770019531,17.483428955078125,15.067093849182129,82.41056823730469,16.27526092529297,5000,0.1935999095439911,0.08721278607845306,1.1842031478881836,78.70081329345703,79.15449523925781,0.45367616415023804,0.07255876064300537,0.012691919691860676,-12.901309,1000.0,1.2598304748535156,19.376160621643066,9.298324584960938e-06,20.636000394821167
5,0.5,"tensor(0.3160, device='cuda:0')","tensor(2.9142, device='cuda:0')","tensor(-0.1127, device='cuda:0')","tensor(1.5201, device='cuda:0')",3.472522258758545,-57.579933166503906,23.151844024658203,22.30815887451172,3.075122356414795,3.1442928314208984,-4.012445449829102,0.20443004369735718,85.91444396972656,85.96404266357422,25.64073944091797,25.741748809814453,85.52642822265625,26.835996627807617,86.14501953125,23.897850036621094,87.5853271484375,86.14501953125,26.45492935180664,23.897850036621094,86.86517333984375,25.176389694213867,6000,0.187654048204422,0.07525645196437836,1.1850767135620117,83.37222290039062,83.05023193359375,-0.32199224829673767,0.07255876064300537,0.012691919691860676,-12.901309,1000.0,1.2802555561065674,23.323657035827637,1.0728836059570312e-05,24.603923320770264
6,0.5,"tensor(0.3077, device='cuda:0')","tensor(3.1953, device='cuda:0')","tensor(-0.2055, device='cuda:0')","tensor(2.0460, device='cuda:0')",5.1671648025512695,-66.66663360595703,23.901321411132812,22.98984146118164,2.34322190284729,2.484036445617676,-1.4313592910766602,0.17930670082569122,102.31979370117188,102.5019302368164,26.833221435546875,26.994991302490234,102.3383560180664,28.518238067626953,103.02537536621094,24.67152976989746,104.51025390625,103.02537536621094,28.02759552001953,24.67152976989746,103.76781463623047,26.34956169128418,7000,0.15753209590911865,0.048799727112054825,2.2384166717529297,100.65170288085938,100.09095764160156,-0.5607454180717468,0.07255876064300537,0.012691919691860676,-12.901309,1000.0,1.1239666938781738,18.941787242889404,2.09808349609375e-05,20.06577491760254
7,0.5,"tensor(0.3435, device='cuda:0')","tensor(3.1215, device='cuda:0')","tensor(-0.0795, device='cuda:0')","tensor(1.4653, device='cuda:0')",6.678912162780762,-78.62169647216797,24.236413955688477,25.815345764160156,2.8243448734283447,3.234981060028076,1.2122676372528076,0.1676957756280899,117.86203002929688,117.76527404785156,34.275474548339844,34.499183654785156,116.13102722167969,35.304412841796875,114.95346069335938,30.999217987060547,118.09120178222656,114.95346069335938,34.87188720703125,30.999217987060547,116.52232360839844,32.93555450439453,8000,0.18408668041229248,0.07842062413692474,2.318798780441284,113.09053039550781,113.60311126708984,0.5125831365585327,0.07255876064300537,0.012691919691860676,-12.901309,1000.0,1.2796521186828613,22.436828136444092,7.867813110351562e-06,23.716488122940063
